person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_missing,int_rate_missing
24.0,79000,RENT,9.0,DEBTCONSOLIDATION,D,23125,14.96,1,0.32,Y,4.0,0,0
24.0,91800,RENT,4.0,PERSONAL,C,23125,13.43,0,0.27,Y,3.0,0,0
25.0,92000,RENT,6.0,HOMEIMPROVEMENT,B,23125,12.69,0,0.27,N,3.0,0,0
24.0,92000,RENT,1.0,VENTURE,C,23125,12.73,0,0.27,Y,4.0,0,0
23.0,93600,RENT,3.0,VENTURE,D,23125,15.21,0,0.27,N,4.0,0,0
23.0,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3.0,0,0
23.0,70550,RENT,3.0,MEDICAL,F,23125,19.04,1,0.3,Y,4.0,0,0
25.0,83800,RENT,2.0,DEBTCONSOLIDATION,D,23125,15.95,1,0.3,Y,3.0,0,0
26.0,140232,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4.0,0,0
25.0,140232,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2.0,0,0
22.0,140232,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2.0,0,1
23.0,140232,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3.0,0,0
23.0,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4.0,0,0
23.0,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2.0,0,0
22.0,88000,RENT,6.0,DEBTCONSOLIDATION,D,23125,15.58,1,0.28,Y,2.0,0,0
25.0,74800,RENT,2.0,MEDICAL,B,23125,10.99,1,0.28,N,2.0,0,0
25.0,88000,RENT,0.0,VENTURE,D,23125,14.96,1,0.28,N,4.0,0,0
25.0,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4.0,0,0
26.0,88000,RENT,2.0,VENTURE,D,23125,15.65,1,0.28,N,3.0,0,0
25.0,100000,RENT,1.0,VENTURE,B,23125,9.33,0,0.25,N,4.0,0,0
23.0,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4.0,0,0
24.0,102400,RENT,8.0,PERSONAL,B,23125,10.36,0,0.24,N,3.0,0,0
24.0,92000,RENT,1.0,HOMEIMPROVEMENT,E,23125,16.77,1,0.27,Y,4.0,0,0
23.0,93000,RENT,0.0,DEBTCONSOLIDATION,D,23125,14.59,1,0.27,Y,2.0,0,0
22.0,140232,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2.0,0,0
23.0,140232,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3.0,0,0
25.0,140232,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3.0,0,0
25.0,140232,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3.0,0,0
26.0,140232,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4.0,0,0
25.0,140232,MORTGAGE,5.0,DEBTCONSOLIDATION,E,23125,16.0,1,0.15,Y,3.0,0,0
26.0,140232,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4.0,0,0
21.0,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3.0,0,0
25.0,96000,RENT,2.0,HOMEIMPROVEMENT,E,23125,15.68,1,0.26,Y,4.0,0,0
21.0,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2.0,0,0
24.0,97908,RENT,8.0,HOMEIMPROVEMENT,D,23125,12.61,1,0.26,Y,2.0,0,0
26.0,110000,RENT,3.0,PERSONAL,C,23125,10.99,0,0.23,Y,2.0,0,1
23.0,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3.0,0,0
25.0,140232,RENT,0.0,PERSONAL,D,23125,17.27,1,0.19,Y,4.0,0,0
24.0,140232,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4.0,0,0
25.0,140232,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4.0,0,0
24.0,140232,RENT,0.0,HOMEIMPROVEMENT,D,23125,14.59,1,0.16,Y,2.0,0,0
26.0,140232,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3.0,0,0
24.0,83300,RENT,0.0,MEDICAL,D,23125,10.99,1,0.26,N,2.0,0,1
24.0,110000,RENT,7.0,HOMEIMPROVEMENT,D,23125,15.7,0,0.23,Y,2.0,0,0
22.0,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3.0,0,0
25.0,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2.0,0,0
25.0,140232,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2.0,0,0
22.0,100580,RENT,6.0,DEBTCONSOLIDATION,D,23125,14.96,1,0.25,Y,2.0,0,0
25.0,113000,RENT,7.0,MEDICAL,C,23125,12.73,0,0.22,Y,4.0,0,0
24.0,120000,RENT,8.0,EDUCATION,B,23125,10.65,0,0.21,N,4.0,0,0
25.0,120000,RENT,6.0,MEDICAL,B,23125,10.74,0,0.21,N,2.0,0,0
23.0,120000,RENT,7.0,EDUCATION,B,23125,9.99,0,0.21,N,2.0,0,0
24.0,91800,RENT,5.0,MEDICAL,D,23125,15.33,1,0.23,Y,2.0,0,0
21.0,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4.0,0,0
26.0,108000,RENT,2.0,PERSONAL,D,23125,15.05,1,0.23,N,3.0,0,0
26.0,129996,RENT,6.0,PERSONAL,B,23125,10.75,0,0.19,N,3.0,0,0
23.0,130000,RENT,4.0,EDUCATION,D,23125,16.02,0,0.19,Y,2.0,0,0
23.0,130000,RENT,7.0,VENTURE,B,23125,11.49,0,0.19,N,4.0,0,0
25.0,140232,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4.0,0,0
26.0,140232,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2.0,0,0
22.0,140232,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3.0,0,0
26.0,140232,RENT,10.0,MEDICAL,C,23125,12.87,0,0.14,Y,3.0,0,0
23.0,140232,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3.0,0,0
24.0,140232,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3.0,0,0
25.0,140232,MORTGAGE,2.0,PERSONAL,B,23125,10.65,0,0.21,N,2.0,0,0
24.0,133300,RENT,6.0,DEBTCONSOLIDATION,B,23125,10.37,0,0.19,N,2.0,0,0
24.0,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4.0,0,0
24.0,134000,RENT,8.0,PERSONAL,D,23125,16.07,0,0.19,Y,3.0,0,0
25.0,134000,RENT,7.0,MEDICAL,B,23125,10.62,0,0.19,N,2.0,0,0
25.0,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2.0,0,0
25.0,135000,RENT,5.0,EDUCATION,B,23125,11.36,0,0.19,N,4.0,0,0
26.0,135660,RENT,10.0,DEBTCONSOLIDATION,B,23125,12.53,0,0.18,N,4.0,0,0
25.0,140232,RENT,0.0,EDUCATION,B,23125,9.99,0,0.17,N,4.0,0,0
23.0,140232,RENT,4.0,EDUCATION,B,23125,10.36,0,0.17,N,3.0,0,0
23.0,140232,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3.0,0,0
22.0,140232,MORTGAGE,5.0,DEBTCONSOLIDATION,D,23125,15.62,1,0.16,Y,2.0,0,0
24.0,140232,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4.0,0,0
25.0,140232,MORTGAGE,0.0,HOMEIMPROVEMENT,F,23125,19.74,0,0.15,N,4.0,0,0
21.0,140232,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4.0,0,0
23.0,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2.0,0,0
23.0,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4.0,0,0
23.0,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3.0,0,0
23.0,140232,RENT,1.0,DEBTCONSOLIDATION,E,23125,14.93,1,0.17,N,3.0,0,0
23.0,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4.0,0,0
24.0,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2.0,0,0
22.0,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3.0,0,0
25.0,140232,RENT,2.0,PERSONAL,A,23125,8.9,0,0.14,N,2.0,0,0
22.0,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3.0,0,0
24.0,140232,RENT,7.0,HOMEIMPROVEMENT,C,23125,12.68,0,0.14,Y,2.0,0,0
25.0,140232,RENT,9.0,PERSONAL,C,23125,11.03,0,0.15,N,2.0,0,0
26.0,140232,RENT,10.0,VENTURE,A,23125,7.9,0,0.19,N,4.0,0,0
22.0,140232,MORTGAGE,0.0,MEDICAL,B,23125,10.65,0,0.22,N,4.0,0,0
25.0,140232,RENT,5.0,VENTURE,B,23125,11.86,0,0.11,N,4.0,0,0
25.0,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4.0,0,0
23.0,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4.0,0,0
25.0,49500,RENT,6.0,PERSONAL,C,23125,14.22,1,0.44000000000000006,N,3.0,0,0
23.0,60000,RENT,4.0,DEBTCONSOLIDATION,B,23125,9.33,1,0.41,N,3.0,0,0
24.0,84200,RENT,8.0,MEDICAL,C,23125,13.85,0,0.29,N,4.0,0,0
22.0,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2.0,0,0
24.0,92000,RENT,8.0,MEDICAL,B,23125,11.46,0,0.27,N,4.0,0,0
23.0,140232,MORTGAGE,5.0,PERSONAL,A,23125,7.66,0,0.22,N,2.0,0,0
24.0,140232,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4.0,0,0
25.0,140232,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4.0,0,0
26.0,140232,RENT,6.0,PERSONAL,C,23125,12.23,0,0.16,Y,4.0,0,0
25.0,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4.0,0,0
25.0,54000,RENT,2.0,PERSONAL,C,23125,13.98,1,0.44000000000000006,N,4.0,0,0
23.0,62500,RENT,1.0,EDUCATION,B,23125,10.62,1,0.39,N,4.0,0,0
24.0,16800,MORTGAGE,-1.0,DEBTCONSOLIDATION,A,3900,10.99,1,0.23,N,3.0,1,1
25.0,68400,RENT,9.0,PERSONAL,E,23125,17.56,1,0.35,N,4.0,0,0
26.0,56045,RENT,1.0,MEDICAL,D,23125,14.96,1,0.37,N,2.0,0,0
22.0,74000,RENT,7.0,DEBTCONSOLIDATION,D,23125,15.65,1,0.33,Y,2.0,0,0
24.0,65453,RENT,9.0,MEDICAL,D,23125,15.7,1,0.31,N,2.0,0,0
24.0,89908,RENT,1.0,VENTURE,B,23125,12.53,0,0.27,N,3.0,0,0
26.0,78000,RENT,0.0,HOMEIMPROVEMENT,E,23125,17.56,1,0.31,Y,3.0,0,0
23.0,100000,RENT,0.0,PERSONAL,C,23125,12.87,0,0.24,Y,2.0,0,0
23.0,103000,RENT,6.0,PERSONAL,D,23125,15.7,0,0.24,N,2.0,0,0
25.0,140232,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.06,N,3.0,0,1
25.0,140232,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4.0,0,0
24.0,140232,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3.0,0,0
23.0,140232,MORTGAGE,2.0,EDUCATION,D,23125,15.65,0,0.16,Y,2.0,0,0
26.0,140232,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.09,N,4.0,0,1
21.0,140232,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4.0,0,0
25.0,140232,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2.0,0,0
22.0,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2.0,0,0
25.0,111996,RENT,9.0,PERSONAL,D,23125,10.99,0,0.22,N,3.0,0,1
21.0,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4.0,0,0
25.0,115200,RENT,0.0,HOMEIMPROVEMENT,B,23125,11.36,0,0.21,N,2.0,0,0
23.0,140232,RENT,0.0,EDUCATION,B,23125,11.83,0,0.17,N,3.0,0,0
23.0,140232,RENT,3.0,EDUCATION,B,23125,12.53,0,0.08,N,3.0,0,0
22.0,108000,RENT,1.0,HOMEIMPROVEMENT,D,23125,14.96,1,0.22,Y,3.0,0,0
22.0,43000,RENT,7.0,DEBTCONSOLIDATION,C,23125,13.85,1,0.44000000000000006,Y,3.0,0,0
23.0,47004,RENT,1.0,VENTURE,B,23125,11.58,1,0.44000000000000006,N,4.0,0,0
24.0,48000,RENT,4.0,VENTURE,D,23125,16.29,1,0.44000000000000006,Y,2.0,0,0
26.0,48000,RENT,4.0,MEDICAL,A,23125,10.99,1,0.44000000000000006,N,3.0,0,1
21.0,44964,RENT,2.0,EDUCATION,D,23125,16.29,1,0.44000000000000006,Y,2.0,0,0
25.0,52000,RENT,-1.0,PERSONAL,B,23125,10.74,1,0.44000000000000006,N,2.0,1,0
22.0,17352,MORTGAGE,-1.0,EDUCATION,C,2250,15.27,0,0.13,Y,3.0,1,0
24.0,47000,RENT,3.0,PERSONAL,F,23125,17.8,1,0.44000000000000006,N,2.0,0,0
22.0,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2.0,0,0
22.0,49000,RENT,2.0,MEDICAL,E,23125,17.56,1,0.44000000000000006,N,4.0,0,0
26.0,60000,RENT,0.0,PERSONAL,A,23125,7.9,1,0.4,N,4.0,0,0
25.0,60000,RENT,3.0,PERSONAL,B,23125,10.99,1,0.4,N,4.0,0,0
22.0,60000,RENT,0.0,PERSONAL,A,23125,7.29,1,0.4,N,3.0,0,0
21.0,60000,RENT,5.0,MEDICAL,B,23125,10.75,1,0.4,N,2.0,0,0
26.0,62004,RENT,9.0,DEBTCONSOLIDATION,A,23125,7.9,1,0.39,N,3.0,0,0
22.0,62400,RENT,3.0,EDUCATION,D,23125,14.84,1,0.38,N,2.0,0,0
26.0,65000,RENT,10.0,DEBTCONSOLIDATION,A,23125,10.99,1,0.37,N,2.0,0,1
22.0,17760,MORTGAGE,6.0,EDUCATION,C,4975,10.99,1,0.28,Y,3.0,0,1
23.0,59000,RENT,5.0,DEBTCONSOLIDATION,E,23125,19.69,1,0.41,Y,2.0,0,0
23.0,66000,RENT,6.0,VENTURE,A,23125,10.99,1,0.36,N,4.0,0,1
24.0,60000,RENT,0.0,VENTURE,D,23125,14.96,1,0.4,N,4.0,0,0
25.0,66143,RENT,9.0,EDUCATION,A,23125,6.99,1,0.36,N,3.0,0,0
22.0,62250,RENT,3.0,PERSONAL,E,23125,16.45,1,0.39,Y,4.0,0,0
24.0,70000,RENT,8.0,EDUCATION,B,23125,10.99,1,0.34,N,4.0,0,0
23.0,74000,RENT,7.0,DEBTCONSOLIDATION,B,23125,10.99,1,0.32,N,2.0,0,0
22.0,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4.0,0,0
22.0,75000,RENT,6.0,EDUCATION,B,23125,12.69,1,0.32,N,4.0,0,0
24.0,75000,RENT,9.0,MEDICAL,B,23125,10.37,1,0.32,N,3.0,0,0
24.0,75000,RENT,7.0,HOMEIMPROVEMENT,C,23125,10.99,1,0.32,N,3.0,0,1
26.0,69000,RENT,0.0,DEBTCONSOLIDATION,F,23125,15.83,1,0.35,N,3.0,0,0
23.0,78000,RENT,4.0,PERSONAL,C,23125,13.92,1,0.31,N,3.0,0,0
22.0,18000,OWN,-1.0,VENTURE,B,2000,11.49,0,0.11,N,3.0,1,0
24.0,80000,RENT,2.0,MEDICAL,B,23125,10.25,0,0.3,N,2.0,0,0
22.0,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4.0,0,0
23.0,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2.0,0,0
23.0,74700,RENT,6.0,PERSONAL,D,23125,12.92,1,0.32,N,2.0,0,0
26.0,88596,RENT,3.0,PERSONAL,B,23125,11.58,0,0.27,N,3.0,0,0
25.0,95000,RENT,4.0,EDUCATION,A,23125,8.9,0,0.25,N,2.0,0,0
22.0,83000,RENT,6.0,DEBTCONSOLIDATION,E,23125,19.69,1,0.29,N,3.0,0,0
25.0,95000,RENT,9.0,VENTURE,A,23125,6.54,0,0.25,N,4.0,0,0
21.0,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4.0,0,0
21.0,18000,OWN,-1.0,EDUCATION,B,5000,11.11,1,0.28,N,2.0,1,0
26.0,100000,RENT,5.0,PERSONAL,C,23125,12.73,0,0.24,N,4.0,0,0
24.0,110000,RENT,7.0,VENTURE,D,23125,15.62,0,0.22,N,4.0,0,0
24.0,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4.0,0,0
22.0,98000,RENT,7.0,DEBTCONSOLIDATION,F,23125,10.99,1,0.24,Y,2.0,0,1
26.0,103872,RENT,6.0,DEBTCONSOLIDATION,G,23125,20.03,1,0.23,N,4.0,0,0
22.0,120000,RENT,4.0,EDUCATION,B,23125,9.91,0,0.2,N,4.0,0,0
24.0,120000,RENT,1.0,VENTURE,B,23125,12.69,0,0.2,N,4.0,0,0
26.0,108000,RENT,9.0,EDUCATION,G,23125,20.04,1,0.22,N,3.0,0,0
24.0,124080,RENT,4.0,PERSONAL,D,23125,16.49,0,0.19,Y,4.0,0,0
23.0,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2.0,0,0
24.0,130000,RENT,7.0,DEBTCONSOLIDATION,B,23125,11.49,0,0.18,N,3.0,0,0
25.0,135000,RENT,8.0,PERSONAL,B,23125,10.99,0,0.18,N,2.0,0,0
24.0,135000,RENT,4.0,HOMEIMPROVEMENT,C,23125,13.79,0,0.18,N,2.0,0,0
23.0,114750,RENT,2.0,MEDICAL,G,23125,20.03,1,0.18,Y,3.0,0,0
23.0,140232,RENT,0.0,EDUCATION,A,23125,7.49,0,0.16,N,4.0,0,0
23.0,138000,RENT,7.0,DEBTCONSOLIDATION,D,23125,16.0,1,0.17,Y,2.0,0,0
24.0,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.44000000000000006,N,3.0,0,0
21.0,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4.0,0,0
26.0,140232,RENT,7.0,DEBTCONSOLIDATION,B,23125,10.99,0,0.15,N,4.0,0,0
26.0,140232,RENT,1.0,EDUCATION,F,23125,18.3,1,0.16,N,2.0,0,0
26.0,140232,RENT,3.0,DEBTCONSOLIDATION,C,23125,10.99,0,0.14,Y,2.0,0,1
21.0,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3.0,0,0
24.0,43896,RENT,8.0,HOMEIMPROVEMENT,B,23125,10.99,1,0.44000000000000006,N,2.0,0,1
23.0,120000,RENT,4.0,MEDICAL,C,23125,13.47,0,0.2,N,2.0,0,0
24.0,54996,RENT,2.0,PERSONAL,B,23125,11.89,1,0.43,N,3.0,0,0
24.0,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.44000000000000006,N,2.0,0,0
25.0,102000,RENT,9.0,DEBTCONSOLIDATION,C,23125,13.49,0,0.23,N,4.0,0,0
23.0,75000,RENT,3.0,PERSONAL,E,23125,14.5,1,0.31,N,4.0,0,0
22.0,18000,OWN,2.0,MEDICAL,C,4000,10.99,1,0.22,N,2.0,0,1
22.0,18000,OWN,1.0,MEDICAL,D,5400,15.31,1,0.3,Y,2.0,0,0
25.0,18000,MORTGAGE,1.0,MEDICAL,B,4000,10.99,1,0.22,N,3.0,0,1
21.0,18000,OWN,5.0,VENTURE,B,3375,10.99,1,0.19,N,2.0,0,1
22.0,66960,RENT,1.0,VENTURE,A,23125,7.49,1,0.35,N,2.0,0,0
22.0,43385,RENT,7.0,PERSONAL,C,23000,10.99,1,0.44000000000000006,N,3.0,0,1
25.0,56544,RENT,3.0,EDUCATION,B,23000,10.99,1,0.41,N,2.0,0,1
23.0,60000,RENT,2.0,VENTURE,B,23000,12.18,1,0.38,N,4.0,0,0
24.0,18000,MORTGAGE,3.0,VENTURE,C,1200,11.34,0,0.07,Y,4.0,0,0
25.0,63208,RENT,9.0,EDUCATION,B,23000,9.91,1,0.36,N,3.0,0,0
24.0,65000,RENT,0.0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4.0,0,0
23.0,68000,RENT,7.0,EDUCATION,B,23000,9.62,1,0.34,N,2.0,0,0
22.0,18000,OWN,1.0,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3.0,0,0
25.0,80000,RENT,9.0,VENTURE,C,23000,10.99,0,0.29,N,2.0,0,1
24.0,88000,RENT,1.0,VENTURE,D,23000,14.54,1,0.26,N,2.0,0,0
22.0,58600,RENT,5.0,MEDICAL,B,22750,11.36,1,0.39,N,4.0,0,0
23.0,70000,RENT,7.0,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2.0,0,0
24.0,18287,OWN,3.0,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3.0,0,0
26.0,69846,RENT,2.0,EDUCATION,F,22500,18.99,1,0.32,Y,2.0,0,0
24.0,73000,RENT,0.0,VENTURE,E,22400,16.7,1,0.31,Y,4.0,0,0
24.0,18500,MORTGAGE,8.0,PERSONAL,A,5000,9.32,1,0.27,N,3.0,0,0
23.0,35000,RENT,2.0,DEBTCONSOLIDATION,B,22250,12.69,1,0.44000000000000006,N,3.0,0,0
25.0,43000,RENT,9.0,HOMEIMPROVEMENT,C,22000,13.11,1,0.44000000000000006,N,2.0,0,0
25.0,52000,RENT,4.0,PERSONAL,B,22000,10.74,1,0.42,N,2.0,0,0
21.0,18701,MORTGAGE,0.0,PERSONAL,D,4200,14.11,1,0.22,Y,4.0,0,0
22.0,57000,RENT,6.0,EDUCATION,B,22000,9.63,1,0.39,N,3.0,0,0
25.0,58000,RENT,0.0,MEDICAL,C,22000,14.65,1,0.38,N,2.0,0,0
23.0,60000,RENT,6.0,DEBTCONSOLIDATION,B,22000,10.25,1,0.37,N,4.0,0,0
24.0,60000,RENT,3.0,VENTURE,C,22000,14.26,1,0.37,Y,2.0,0,0
25.0,18840,MORTGAGE,5.0,EDUCATION,B,3000,9.91,1,0.16,N,2.0,0,0
26.0,56000,RENT,7.0,MEDICAL,E,22000,17.19,1,0.39,N,3.0,0,0
22.0,70000,RENT,3.0,EDUCATION,B,22000,11.36,1,0.31,N,4.0,0,0
22.0,66000,RENT,1.0,EDUCATION,F,22000,10.99,1,0.33,N,2.0,0,1
23.0,74064,RENT,3.0,DEBTCONSOLIDATION,B,22000,10.59,0,0.3,N,3.0,0,0
24.0,76597,RENT,5.0,EDUCATION,B,22000,9.25,0,0.29,N,2.0,0,0
22.0,19000,OWN,6.0,MEDICAL,A,3625,8.49,1,0.19,N,3.0,0,0
26.0,77000,RENT,0.0,VENTURE,A,22000,6.54,0,0.29,N,3.0,0,0
21.0,19000,OWN,5.0,MEDICAL,A,6000,8.49,1,0.32,N,3.0,0,0
24.0,80000,RENT,0.0,MEDICAL,A,22000,10.99,0,0.28,N,4.0,0,1
26.0,82600,RENT,10.0,VENTURE,B,22000,12.69,0,0.27,N,2.0,0,0
24.0,19000,OWN,3.0,MEDICAL,C,7400,13.85,1,0.39,N,2.0,0,0
25.0,19000,OWN,3.0,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,N,3.0,0,0
23.0,84000,RENT,3.0,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,N,4.0,0,0
25.0,77650,RENT,8.0,PERSONAL,B,22000,11.48,1,0.28,N,3.0,0,0
25.0,82000,RENT,1.0,EDUCATION,E,22000,17.51,1,0.27,N,2.0,0,0
21.0,19012,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,N,3.0,0,0
23.0,99996,RENT,3.0,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,N,4.0,0,0
23.0,110000,RENT,0.0,PERSONAL,B,22000,10.99,0,0.2,N,3.0,0,1
22.0,19200,MORTGAGE,6.0,PERSONAL,B,4950,11.71,1,0.26,N,2.0,0,0
25.0,57000,RENT,4.0,PERSONAL,B,21700,11.99,1,0.38,N,2.0,0,0
24.0,54000,RENT,5.0,VENTURE,C,21600,13.49,1,0.4,N,2.0,0,0
23.0,56000,RENT,8.0,MEDICAL,G,21600,20.04,1,0.39,Y,4.0,0,0
26.0,63000,RENT,2.0,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,Y,3.0,0,0
22.0,82000,RENT,3.0,PERSONAL,C,21600,13.61,0,0.26,Y,3.0,0,0
22.0,78000,RENT,6.0,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3.0,0,0
22.0,19200,OWN,0.0,VENTURE,B,2400,10.59,0,0.13,N,3.0,0,0
24.0,112140,RENT,8.0,MEDICAL,A,21600,7.9,0,0.19,N,2.0,0,0
24.0,19200,MORTGAGE,-1.0,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,N,4.0,1,0
25.0,19200,OWN,4.0,EDUCATION,B,3000,11.99,1,0.16,N,4.0,0,0
24.0,59000,RENT,5.0,MEDICAL,D,21500,16.89,1,0.36,N,3.0,0,0
24.0,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,N,3.0,0,0
24.0,116000,RENT,5.0,EDUCATION,D,21500,15.33,0,0.19,Y,3.0,0,0
25.0,60000,RENT,5.0,EDUCATION,A,21450,7.29,1,0.36,N,4.0,0,0
22.0,31000,RENT,5.0,DEBTCONSOLIDATION,B,21250,12.42,1,0.44000000000000006,N,3.0,0,0
25.0,47052,RENT,5.0,VENTURE,B,21250,10.99,1,0.44000000000000006,N,2.0,0,0
25.0,51060,RENT,9.0,VENTURE,A,21250,6.91,1,0.42,N,2.0,0,0
22.0,19200,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,Y,2.0,0,0
22.0,53000,RENT,3.0,MEDICAL,B,21250,10.25,1,0.4,N,3.0,0,0
26.0,19200,OWN,0.0,EDUCATION,B,9250,10.99,1,0.44000000000000006,N,2.0,0,1
24.0,56000,RENT,8.0,VENTURE,D,21250,15.95,1,0.38,Y,3.0,0,0
24.0,65000,RENT,4.0,EDUCATION,D,21250,15.95,1,0.33,Y,4.0,0,0
21.0,35000,RENT,3.0,VENTURE,B,21000,12.53,1,0.44000000000000006,N,4.0,0,0
22.0,19200,MORTGAGE,6.0,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,Y,4.0,0,0
23.0,19200,MORTGAGE,7.0,MEDICAL,A,3000,10.99,1,0.16,N,4.0,0,1
26.0,40000,RENT,3.0,MEDICAL,A,21000,6.54,1,0.44000000000000006,N,4.0,0,0
25.0,19200,OWN,2.0,VENTURE,B,1000,10.99,0,0.05,N,3.0,0,1
